,BLKSPLITID,SPLIT,SPLIT_IDX,HH19,ADDPT,BLK_ACRES,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH19
19222,490572112012000_2,1,2,26.0,16.0,62.408981329712,89.0,49.0,0.1977210102511113,0.29213483146067415
19223,490572109002007_0,0,0,30.0,15.0,4.47772790639165,30.0,15.0,1.0,1.0
19224,490111252012007_0,0,0,4.0,4.0,0.90650859008608,4.0,4.0,1.0,1.0
19225,490111251042008_0,0,0,18.0,12.0,9.95832447141751,18.0,12.0,1.0,1.0
19226,490572105161014_0,0,0,60.0,31.0,51.4519183986356,60.0,31.0,1.0,1.0
19227,490572105171023_0,0,0,12.0,6.0,7.80464369081203,12.0,6.0,1.0,1.0
19228,490572112024021_0,0,0,4.0,2.0,1.73494359301784,4.0,2.0,1.0,1.0
19229,490572104082012_0,0,0,20.0,10.0,6.25569434343918,20.0,10.0,1.0,1.0
19230,490111254151004_0,0,0,42.0,21.0,8.66007649804476,42.0,21.0,1.0,1.0
19231,490572105163003_0,0,0,16.0,8.0,10.5523926273168,16.0,8.0,1.0,1.0
19232,490572105133005_0,0,0,138.0,71.0,76.4373664195159,138.0,71.0,1.0,1.0
19233,490572104061025_0,0,0,24.0,14.0,27.7423652582076,24.0,14.0,1.0,1.0
19234,490111254091015_0,0,0,40.0,20.0,6.01097968092325,40.0,20.0,1.0,1.0
19235,490111253041011_0,0,0,42.0,21.0,5.70082245251926,42.0,21.0,1.0,1.0
19236,490572112012010_0,0,0,17.0,10.0,18.240297087281,17.0,10.0,1.0,1.0
19237,490111254112028_0,0,0,32.0,16.0,9.91151381199086,32.0,16.0,1.0,1.0
19238,490572103051013_0,0,0,22.0,11.0,3.50863838994593,22.0,11.0,1.0,1.0
19239,490572104052015_0,0,0,214.0,101.0,254.971245467963,214.0,101.0,1.0,1.0
19240,490111254072008_0,0,0,36.0,18.0,10.6852589689833,36.0,18.0,1.0,1.0
19241,490572111002011_0,0,0,26.0,26.0,1.34007089179207,26.0,26.0,1.0,1.0
19242,490572105172007_1,1,1,54.0,33.0,172.4859213977725,93.0,65.0,0.7296702044220772,0.5806451612903226
19243,490572105172007_2,1,2,39.0,32.0,172.4859213977725,93.0,65.0,0.2703297955779228,0.41935483870967744
19244,490572104071004_0,0,0,10.0,5.0,15.9722719188979,10.0,5.0,1.0,1.0
19245,490111253052007_0,0,0,32.0,16.0,4.33341899493487,32.0,16.0,1.0,1.0
19246,490572101013060_0,0,0,47.0,24.0,11.6208246518957,47.0,24.0,1.0,1.0
19247,490111261072012_0,0,0,20.0,10.0,5.81289056078729,20.0,10.0,1.0,1.0
19248,490111259061007_0,0,0,94.0,48.0,53.0665942910084,94.0,48.0,1.0,1.0
19249,490111261051021_0,0,0,26.0,15.0,10.4358797126145,26.0,15.0,1.0,1.0
19250,490111258054012_0,0,0,122.0,61.0,12.8291189860978,122.0,61.0,1.0,1.0
19251,490111263042013_0,0,0,34.0,17.0,11.3178049030303,34.0,17.0,1.0,1.0
19252,490111255032015_0,0,0,46.0,25.0,6.01433743366472,46.0,25.0,1.0,1.0
19253,490111270032038_0,0,0,60.0,60.0,5.02877010970318,60.0,60.0,1.0,1.0
19254,490111270052007_0,0,0,41.0,24.0,4.26725709935246,41.0,24.0,1.0,1.0
19255,490111259054014_0,0,0,141.0,61.0,12.1707557572918,141.0,61.0,1.0,1.0
19256,490111270033042_0,0,0,56.0,28.0,8.62091039105081,56.0,28.0,1.0,1.0
19257,490111261071008_0,0,0,36.0,18.0,8.60862441947323,36.0,18.0,1.0,1.0
19258,490111270052018_0,0,0,48.0,24.0,6.08267618058353,48.0,24.0,1.0,1.0
19259,490111264022019_0,0,0,44.0,23.0,12.6546163383062,44.0,23.0,1.0,1.0
19260,490111257022012_0,0,0,129.0,83.0,17.9810468432528,129.0,83.0,1.0,1.0
19261,490351012002013_0,0,0,24.0,12.0,2.16067560421516,24.0,12.0,1.0,1.0
19262,490111255023001_0,0,0,127.0,62.0,11.1610791054642,127.0,62.0,1.0,1.0
19263,490111261052002_0,0,0,26.0,13.0,3.76376332423787,26.0,13.0,1.0,1.0
19264,490111269013005_0,0,0,40.0,20.0,7.3025642956323,40.0,20.0,1.0,1.0
19265,490111261082007_0,0,0,30.0,15.0,6.09651978381131,30.0,15.0,1.0,1.0
19266,490111263051011_0,0,0,30.0,20.0,3.19255570059578,30.0,20.0,1.0,1.0
19267,490111259054021_0,0,0,22.0,11.0,3.37391721361975,22.0,11.0,1.0,1.0
19268,490351003073008_0,0,0,29.0,15.0,3.5789946385687,29.0,15.0,1.0,1.0
19269,490111264044001_0,0,0,66.0,13.0,3.92296332325163,66.0,13.0,1.0,1.0
19270,490111261013013_0,0,0,62.0,31.0,13.5548713337424,62.0,31.0,1.0,1.0
19271,490111258052012_0,0,0,120.0,50.0,19.4811320382906,120.0,50.0,1.0,1.0
19272,490111268013012_0,0,0,62.0,33.0,8.43873571260216,62.0,33.0,1.0,1.0
19273,490111269015001_0,0,0,40.0,20.0,4.06413078609967,40.0,20.0,1.0,1.0
19274,490111268022011_0,0,0,32.0,16.0,4.44151579689678,32.0,16.0,1.0,1.0
19275,490111258092009_0,0,0,90.0,85.0,7.25884586170333,90.0,85.0,1.0,1.0
19276,490111264061021_0,0,0,20.0,10.0,3.32253865482754,20.0,10.0,1.0,1.0
19277,490111258042007_0,0,0,12.0,7.0,2.68286792846609,12.0,7.0,1.0,1.0
19278,490111265002010_0,0,0,86.0,43.0,15.9584446055622,86.0,43.0,1.0,1.0
19279,490111268011009_0,0,0,63.0,34.0,13.0790861674331,63.0,34.0,1.0,1.0
19280,490111270024012_0,0,0,0.0,0.0,1.80565875624766,0.0,0.0,1.0,1.0
19281,490111258041024_0,0,0,62.0,31.0,10.4425361541897,62.0,31.0,1.0,1.0
19282,490111257012003_0,0,0,0.0,0.0,3.24579468585648,0.0,0.0,1.0,1.0
19283,490111259061042_0,0,0,0.0,0.0,9.06213743357499,0.0,0.0,1.0,1.0
19284,490111270032027_0,0,0,32.0,32.0,3.68470219946354,32.0,32.0,1.0,1.0
19285,490351006005003_0,0,0,136.0,76.0,14.3894593332163,136.0,76.0,1.0,1.0
19286,490351012003005_0,0,0,89.0,43.0,3.89600844776214,89.0,43.0,1.0,1.0
19287,490111262051052_0,0,0,0.0,0.0,3.49658537721162,0.0,0.0,1.0,1.0
19288,490111267002004_0,0,0,185.0,97.0,18.5512777309255,185.0,97.0,1.0,1.0
19289,490351003071005_0,0,0,84.0,42.0,14.7469888395889,84.0,42.0,1.0,1.0
19290,490111264042010_0,0,0,0.0,0.0,2.96966122856742,0.0,0.0,1.0,1.0
19291,490111260011020_0,0,0,114.0,0.0,5.10121652092681,114.0,0.0,1.0,1.0
19292,490111259063010_0,0,0,0.0,0.0,1.6414392726848,0.0,0.0,1.0,1.0
19293,490111270024001_0,0,0,0.0,0.0,7.71286863294357,0.0,0.0,1.0,1.0
19294,490111268022005_0,0,0,12.0,6.0,1.74588896120775,12.0,6.0,1.0,1.0
19295,490111261072003_0,0,0,30.0,15.0,5.23964091147957,30.0,15.0,1.0,1.0
19296,490111255013003_0,0,0,54.0,27.0,7.52965472042168,54.0,27.0,1.0,1.0
19297,490351003071010_0,0,0,48.0,24.0,4.86188178214516,48.0,24.0,1.0,1.0
19298,490111258041029_0,0,0,42.0,21.0,5.62968196949712,42.0,21.0,1.0,1.0
19299,490111264022025_0,0,0,33.0,23.0,13.9137112953543,33.0,23.0,1.0,1.0
19300,490111261061025_0,0,0,18.0,9.0,5.31133541783565,18.0,9.0,1.0,1.0
19301,490111258102021_0,0,0,68.0,34.0,13.3744288485511,68.0,34.0,1.0,1.0
19302,490111262061004_0,0,0,0.0,0.0,2.28872607005532,0.0,0.0,1.0,1.0
19303,490111270032022_0,0,0,126.0,42.0,2.12567380278278,126.0,42.0,1.0,1.0
19304,490111268022016_0,0,0,16.0,8.0,2.26699768282821,16.0,8.0,1.0,1.0
19305,490111262031000_0,0,0,71.0,44.0,37.8510671434182,71.0,44.0,1.0,1.0
19306,490111270022015_0,0,0,150.0,0.0,7.14892576279011,150.0,0.0,1.0,1.0
19307,490351005003003_0,0,0,30.0,15.0,3.43231239391219,30.0,15.0,1.0,1.0
19308,490111269025006_0,0,0,32.0,16.0,3.99571337121128,32.0,16.0,1.0,1.0
19309,490111258011002_0,0,0,20.0,10.0,3.28392456760624,20.0,10.0,1.0,1.0
19310,490111263061011_0,0,0,0.0,0.0,2.00680320505604,0.0,0.0,1.0,1.0
19311,490111269022008_0,0,0,73.0,37.0,15.5706356829873,73.0,37.0,1.0,1.0
19312,490111258071010_0,0,0,2.0,2.0,7.17815550380585,2.0,2.0,1.0,1.0
19313,490111262051008_0,0,0,0.0,0.0,0.965527434886326,0.0,0.0,1.0,1.0
19314,490111264051010_0,0,0,97.0,59.0,28.2010945840566,97.0,59.0,1.0,1.0
19315,490111269015008_0,0,0,139.0,0.0,3.54890040244705,139.0,0.0,1.0,1.0
19316,490111261052008_0,0,0,14.0,7.0,3.51200509723805,14.0,7.0,1.0,1.0
19317,490111257011002_0,0,0,48.0,24.0,7.73632538735558,48.0,24.0,1.0,1.0
19318,490119800001048_0,0,0,0.0,0.0,5.64698277184617,0.0,0.0,1.0,1.0
19319,490111261011003_0,0,0,36.0,18.0,5.30774299281713,36.0,18.0,1.0,1.0
19320,490111261081023_0,0,0,9.0,9.0,1.80305404652746,9.0,9.0,1.0,1.0
19321,490111271003020_0,0,0,0.0,0.0,3.4940388416183,0.0,0.0,1.0,1.0
19322,490111264042003_0,0,0,38.0,27.0,3.96777926710887,38.0,27.0,1.0,1.0
19323,490111264043007_0,0,0,48.0,24.0,9.5946252985277,48.0,24.0,1.0,1.0
19324,490111260023041_0,0,0,0.0,0.0,3.08446281807181,0.0,0.0,1.0,1.0
19325,490111257023002_0,0,0,53.0,27.0,7.03604332660391,53.0,27.0,1.0,1.0
19326,490111258011008_0,0,0,58.0,29.0,7.91967829212956,58.0,29.0,1.0,1.0
19327,490111258072010_0,0,0,0.0,0.0,3.24651704178126,0.0,0.0,1.0,1.0
19328,490111271002009_0,0,0,12.0,6.0,2.44713335246153,12.0,6.0,1.0,1.0
19329,490111259064015_0,0,0,52.0,26.0,5.36595893585038,52.0,26.0,1.0,1.0
19330,490351006003001_0,0,0,49.0,25.0,7.2552100809862,49.0,25.0,1.0,1.0
19331,490111258013004_0,0,0,54.0,27.0,7.98734303807996,54.0,27.0,1.0,1.0
19332,490111263051021_0,0,0,90.0,54.0,15.0544535086826,90.0,54.0,1.0,1.0
19333,490111265003002_0,0,0,66.0,33.0,11.5797931471194,66.0,33.0,1.0,1.0
19334,490351010002006_0,0,0,28.0,14.0,3.95042581131685,28.0,14.0,1.0,1.0
19335,490111258091005_0,0,0,203.0,0.0,3.16351669801147,203.0,0.0,1.0,1.0
19336,490111258042012_0,0,0,30.0,15.0,6.2901942300796,30.0,15.0,1.0,1.0
19337,490111268021018_0,0,0,54.0,27.0,7.49875290332427,54.0,27.0,1.0,1.0
19338,490111257022007_0,0,0,34.0,17.0,5.84359450274236,34.0,17.0,1.0,1.0
19339,490351011023001_0,0,0,161.0,81.0,3.93004305763132,161.0,81.0,1.0,1.0
19340,490111261061004_0,0,0,10.0,5.0,2.55169381314985,10.0,5.0,1.0,1.0
19341,490111261072021_0,0,0,22.0,11.0,7.14427943935162,22.0,11.0,1.0,1.0
19342,490111262031011_0,0,0,105.0,65.0,24.9293561693775,105.0,65.0,1.0,1.0
19343,490111271002018_0,0,0,74.0,37.0,23.4601985188958,74.0,37.0,1.0,1.0
19344,490119800001070_0,0,0,0.0,0.0,51.891410414187,0.0,0.0,1.0,1.0
19345,490111266002008_0,0,0,20.0,10.0,2.91632602023725,20.0,10.0,1.0,1.0
19346,490111266003006_0,0,0,19.0,14.0,2.48947594049141,19.0,14.0,1.0,1.0
19347,490111259062014_0,0,0,105.0,64.0,14.7431847066607,105.0,64.0,1.0,1.0
19348,490351005001008_0,0,0,32.0,16.0,3.41694091590519,32.0,16.0,1.0,1.0
19349,490111259061031_0,0,0,16.0,8.0,3.68842240751158,16.0,8.0,1.0,1.0
19350,490111267003012_0,0,0,2.0,1.0,5.55927461566471,2.0,1.0,1.0,1.0
19351,490111270024007_0,0,0,0.0,0.0,1.24184713218773,0.0,0.0,1.0,1.0
19352,490111262062008_0,0,0,55.0,28.0,12.1210596164389,55.0,28.0,1.0,1.0
19353,490111258072015_0,0,0,0.0,0.0,3.057957542553,0.0,0.0,1.0,1.0
19354,490111259063003_0,0,0,44.0,29.0,4.25104292820314,44.0,29.0,1.0,1.0
19355,490111270052001_0,0,0,30.0,15.0,3.95159526394022,30.0,15.0,1.0,1.0
19356,490111258015015_0,0,0,159.0,77.0,7.66526238398716,159.0,77.0,1.0,1.0
19357,490111263032006_0,0,0,128.0,68.0,15.2533511180091,128.0,68.0,1.0,1.0
19358,490351012002006_0,0,0,109.0,55.0,3.91971561786335,109.0,55.0,1.0,1.0
19359,490111261051015_0,0,0,88.0,44.0,11.1915248758622,88.0,44.0,1.0,1.0
19360,490351003072007_0,0,0,38.0,19.0,4.40045373285913,38.0,19.0,1.0,1.0
19361,490111262043014_0,0,0,22.0,12.0,3.27137884999207,22.0,12.0,1.0,1.0
19362,490111269016009_0,0,0,67.0,34.0,13.3544837877606,67.0,34.0,1.0,1.0
19363,490111258044004_0,0,0,6.0,4.0,3.086884192076,6.0,4.0,1.0,1.0
19364,490111258053004_0,0,0,84.0,42.0,11.9004086022222,84.0,42.0,1.0,1.0
19365,490111268023002_0,0,0,125.0,73.0,38.6740464451957,125.0,73.0,1.0,1.0
19366,490351010002016_0,0,0,59.0,30.0,3.96060147259756,59.0,30.0,1.0,1.0
19367,490111255023006_0,0,0,30.0,15.0,3.9861969953105,30.0,15.0,1.0,1.0
19368,490111263051027_0,0,0,0.0,0.0,5.69681249276884,0.0,0.0,1.0,1.0
19369,490119800001080_0,0,0,0.0,0.0,3.55315954061328,0.0,0.0,1.0,1.0
19370,490111271005015_0,0,0,36.0,18.0,7.82984205653862,36.0,18.0,1.0,1.0
19371,490111263063023_0,0,0,24.0,14.0,3.3482339585636,24.0,14.0,1.0,1.0
19372,490111261014017_0,0,0,16.0,8.0,2.46514387704214,16.0,8.0,1.0,1.0
19373,490111262062029_0,0,0,54.0,27.0,10.2307818680907,54.0,27.0,1.0,1.0
19374,490111269022001_0,0,0,72.0,37.0,12.6581439808651,72.0,37.0,1.0,1.0
19375,490111270023006_0,0,0,84.0,56.0,7.02950783660349,84.0,56.0,1.0,1.0
19376,490111270032007_0,0,0,18.0,9.0,2.84537773431165,18.0,9.0,1.0,1.0
19377,490111261051005_0,0,0,74.0,37.0,9.54775255604103,74.0,37.0,1.0,1.0
19378,490111271004022_0,0,0,8.0,4.0,1.82341959860076,8.0,4.0,1.0,1.0
19379,490119800001033_0,0,0,0.0,0.0,15.9885299978004,0.0,0.0,1.0,1.0
19380,490111270023011_0,0,0,60.0,40.0,3.15623672821543,60.0,40.0,1.0,1.0
19381,490111264051018_0,0,0,96.0,56.0,24.463166413348,96.0,56.0,1.0,1.0
19382,490111270052024_0,0,0,46.0,23.0,5.87286148047229,46.0,23.0,1.0,1.0
19383,490111270061027_0,0,0,40.0,20.0,5.09718296135394,40.0,20.0,1.0,1.0
19384,490111262051002_0,0,0,287.0,22.0,1.80765461150805,287.0,22.0,1.0,1.0
19385,490111265003007_0,0,0,86.0,44.0,15.4538984014047,86.0,44.0,1.0,1.0
19386,490111270033054_0,0,0,38.0,19.0,5.34211055781449,38.0,19.0,1.0,1.0
19387,490111263031014_0,0,0,51.0,33.0,7.27355436302417,51.0,33.0,1.0,1.0
19388,490111258071017_0,0,0,52.0,26.0,6.80620157083115,52.0,26.0,1.0,1.0
19389,490111259051006_0,0,0,28.0,14.0,4.22568459815563,28.0,14.0,1.0,1.0
19390,490111260012019_0,0,0,30.0,20.0,3.15977962147686,30.0,20.0,1.0,1.0
19391,490351011011005_0,0,0,88.0,45.0,3.91178622280216,88.0,45.0,1.0,1.0
19392,490111258014008_0,0,0,75.0,1.0,17.5830943351557,75.0,1.0,1.0,1.0
19393,490111258093019_0,0,0,42.0,21.0,5.75126069491097,42.0,21.0,1.0,1.0
19394,490351006004009_0,0,0,20.0,20.0,4.5281279491064,20.0,20.0,1.0,1.0
19395,490111264021026_0,0,0,40.0,22.0,7.10279399101943,40.0,22.0,1.0,1.0
19396,490111259051012_0,0,0,109.0,65.0,22.2050643356811,109.0,65.0,1.0,1.0
19397,490111260022008_0,0,0,49.0,29.0,7.96612313752785,49.0,29.0,1.0,1.0
19398,490111271001011_0,0,0,30.0,16.0,8.42469090375798,30.0,16.0,1.0,1.0
19399,490111259061012_0,0,0,7.0,3.0,35.8352006134274,7.0,3.0,1.0,1.0
19400,490111263063016_0,0,0,37.0,22.0,5.7920794891599,37.0,22.0,1.0,1.0
19401,490111257023019_0,0,0,28.0,14.0,3.11666060244859,28.0,14.0,1.0,1.0
19402,490119800001022_0,0,0,0.0,0.0,8.79966680819155,0.0,0.0,1.0,1.0
19403,490111261054011_0,0,0,46.0,23.0,6.67576383317783,46.0,23.0,1.0,1.0
19404,490111255013010_0,0,0,40.0,20.0,5.8073342785999,40.0,20.0,1.0,1.0
19405,490111261072028_0,0,0,6.0,3.0,1.71634171829133,6.0,3.0,1.0,1.0
19406,490351005002007_0,0,0,32.0,16.0,3.55191750526807,32.0,16.0,1.0,1.0
19407,490111261053006_0,0,0,12.0,6.0,1.7962518854694,12.0,6.0,1.0,1.0
19408,490111262052014_0,0,0,123.0,79.0,16.3305679558949,123.0,79.0,1.0,1.0
19409,490111259082003_0,0,0,72.0,39.0,8.99440853422938,72.0,39.0,1.0,1.0
19410,490111267004003_0,0,0,0.0,0.0,5.3648455547401,0.0,0.0,1.0,1.0
19411,490111262032017_0,0,0,97.0,54.0,20.992287347088,97.0,54.0,1.0,1.0
19412,490111270022020_0,0,0,85.0,55.0,20.0479715152412,85.0,55.0,1.0,1.0
19413,490351003072012_0,0,0,46.0,23.0,5.98400319111311,46.0,23.0,1.0,1.0
19414,490111260014011_0,0,0,38.0,19.0,5.25829976621172,38.0,19.0,1.0,1.0
19415,490111264041009_0,0,0,30.0,30.0,5.28444311717079,30.0,30.0,1.0,1.0
19416,490351003061004_0,0,0,58.0,29.0,7.57382511850183,58.0,29.0,1.0,1.0
19417,490111259061018_0,0,0,20.0,11.0,3.58927000852025,20.0,11.0,1.0,1.0
19418,490351012001010_0,0,0,63.0,30.0,3.91100371114208,63.0,30.0,1.0,1.0
19419,490111258051006_0,0,0,40.0,24.0,4.3593142912307,40.0,24.0,1.0,1.0
19420,490111259053008_0,0,0,88.0,54.0,8.95411496119754,88.0,54.0,1.0,1.0
19421,490111265005003_0,0,0,36.0,19.0,12.7164890923012,36.0,19.0,1.0,1.0
19422,490111271005031_0,0,0,40.0,20.0,6.35416943320214,40.0,20.0,1.0,1.0
19423,490111267001016_0,0,0,26.0,13.0,8.59577925375663,26.0,13.0,1.0,1.0
19424,490111264062023_0,0,0,23.0,15.0,3.07847243925227,23.0,15.0,1.0,1.0
19425,490111263041058_0,0,0,20.0,10.0,3.66174704610009,20.0,10.0,1.0,1.0
19426,490111266001022_0,0,0,0.0,0.0,0.662485410147847,0.0,0.0,1.0,1.0
19427,490111255031013_0,0,0,106.0,70.0,10.7915016101961,106.0,70.0,1.0,1.0
19428,490111255022002_0,0,0,74.0,37.0,9.55234076264297,74.0,37.0,1.0,1.0
19429,490111262051040_0,0,0,7.0,7.0,0.513082796216277,7.0,7.0,1.0,1.0
19430,490111260022003_0,0,0,59.0,30.0,7.57787452821005,59.0,30.0,1.0,1.0
19431,490111261012005_0,0,0,2.0,1.0,57.5105848308175,2.0,1.0,1.0,1.0
19432,490111263043026_0,0,0,89.0,56.0,14.494171672989,89.0,56.0,1.0,1.0
19433,490111263033008_0,0,0,57.0,32.0,7.81803488869805,57.0,32.0,1.0,1.0
19434,490111259054004_0,0,0,39.0,20.0,23.5064134859507,39.0,20.0,1.0,1.0
19435,490111263062028_0,0,0,27.0,18.0,3.04148917248052,27.0,18.0,1.0,1.0
19436,490111261081005_0,0,0,277.0,182.0,145.052606767953,277.0,182.0,1.0,1.0
19437,490111258015005_0,0,0,30.0,15.0,4.11893807535875,30.0,15.0,1.0,1.0
19438,490119800001089_0,0,0,1.0,1.0,10.1627802128356,1.0,1.0,1.0,1.0
19439,490111270063003_0,0,0,166.0,54.0,36.9142123932346,166.0,54.0,1.0,1.0
19440,490111261082001_0,0,0,39.0,25.0,21.3068525053444,39.0,25.0,1.0,1.0
19441,490351005001002_0,0,0,44.0,22.0,5.07453851480239,44.0,22.0,1.0,1.0
19442,490111262061042_0,0,0,31.0,18.0,14.4988344941198,31.0,18.0,1.0,1.0
19443,490111263043013_0,0,0,29.0,19.0,5.30777444702049,29.0,19.0,1.0,1.0
19444,490111263041023_0,0,0,0.0,0.0,5.52644685445482,0.0,0.0,1.0,1.0
19445,490111268021023_0,0,0,34.0,17.0,4.9687982717618,34.0,17.0,1.0,1.0
19446,490111264043001_0,0,0,151.0,77.0,479.529937085353,151.0,77.0,1.0,1.0
19447,490111263032011_0,0,0,73.0,49.0,9.63657654729199,73.0,49.0,1.0,1.0
19448,490111269021007_0,0,0,91.0,27.0,2.11679657382594,91.0,27.0,1.0,1.0
19449,490111270061019_0,0,0,30.0,12.0,1.50341932327106,30.0,12.0,1.0,1.0
19450,490111259053003_0,0,0,152.0,90.0,22.5335356334926,152.0,90.0,1.0,1.0
19451,490351005004002_0,0,0,91.0,46.0,8.90234109825576,91.0,46.0,1.0,1.0
19452,490111270061034_0,0,0,24.0,12.0,3.49556204604622,24.0,12.0,1.0,1.0
19453,490111258054007_0,0,0,40.0,20.0,4.63969269850823,40.0,20.0,1.0,1.0
19454,490111262051019_0,0,0,22.0,12.0,5.11651594767125,22.0,12.0,1.0,1.0
19455,490111266001008_0,0,0,44.0,22.0,5.09787076621472,44.0,22.0,1.0,1.0
19456,490111265002005_0,0,0,123.0,63.0,36.6998147017531,123.0,63.0,1.0,1.0
19457,490111255021010_0,0,0,46.0,23.0,4.93347805478461,46.0,23.0,1.0,1.0
19458,490111268013007_0,0,0,24.0,12.0,3.18509727346766,24.0,12.0,1.0,1.0
19459,490111264051005_0,0,0,39.0,20.0,7.07288190171732,39.0,20.0,1.0,1.0
19460,490111264022007_0,0,0,24.0,24.0,5.76190557522514,24.0,24.0,1.0,1.0
19461,490111261054017_0,0,0,50.0,25.0,6.77466016161901,50.0,25.0,1.0,1.0
19462,490111262051035_0,0,0,7.0,7.0,0.536126605010367,7.0,7.0,1.0,1.0
19463,490111259063016_0,0,0,36.0,15.0,3.81997993029883,36.0,15.0,1.0,1.0
19464,490111268021007_0,0,0,58.0,33.0,7.73280977497486,58.0,33.0,1.0,1.0
19465,490111259081012_0,0,0,262.0,148.0,71.942548108382,262.0,148.0,1.0,1.0
19466,490111262042015_0,0,0,43.0,23.0,8.09732446667578,43.0,23.0,1.0,1.0
19467,490111258052018_0,0,0,39.0,19.0,5.67649058848705,39.0,19.0,1.0,1.0
19468,490111258041007_0,0,0,7.0,7.0,4.24407522726382,7.0,7.0,1.0,1.0
19469,490111263063008_0,0,0,0.0,0.0,0.696558956113629,0.0,0.0,1.0,1.0
19470,490111270051007_0,0,0,46.0,23.0,6.53049639947762,46.0,23.0,1.0,1.0
19471,490111259081017_0,0,0,25.0,25.0,3.95958999434472,25.0,25.0,1.0,1.0
19472,490111260023035_0,0,0,12.0,6.0,2.09763779847614,12.0,6.0,1.0,1.0
19473,490119800001058_0,0,0,0.0,0.0,10.7237246045005,0.0,0.0,1.0,1.0
19474,490111260012006_0,0,0,89.0,60.0,7.93467109603497,89.0,60.0,1.0,1.0
19475,490111269023006_0,0,0,78.0,47.0,15.8245362892132,78.0,47.0,1.0,1.0
19476,490111257021008_0,0,0,102.0,35.0,10.1576335900674,102.0,35.0,1.0,1.0
19477,490111257013015_0,0,0,19.0,19.0,1.40512977731131,19.0,19.0,1.0,1.0
19478,490111265004002_0,0,0,53.0,27.0,9.36581060244235,53.0,27.0,1.0,1.0
19479,490351005004008_0,0,0,26.0,13.0,3.66245100456047,26.0,13.0,1.0,1.0
19480,490111270022008_0,0,0,211.0,57.0,4.44942472292633,211.0,57.0,1.0,1.0
19481,490351003071016_0,0,0,18.0,9.0,2.06538290581003,18.0,9.0,1.0,1.0
19482,490111260021024_0,0,0,50.0,25.0,7.53641689735199,50.0,25.0,1.0,1.0
19483,490111261014010_0,0,0,56.0,29.0,10.1823274873832,56.0,29.0,1.0,1.0
19484,490111260011002_0,0,0,0.0,0.0,3.85873674006193,0.0,0.0,1.0,1.0
19485,490111268012004_0,0,0,42.0,21.0,6.61737827135179,42.0,21.0,1.0,1.0
19486,490111271003007_0,0,0,6.0,6.0,1.08471441980043,6.0,6.0,1.0,1.0
19487,490111261081017_0,0,0,0.0,0.0,0.165253343041472,0.0,0.0,1.0,1.0
19488,490111269024004_0,0,0,178.0,37.0,13.7369811102165,178.0,37.0,1.0,1.0
19489,490111263051006_0,0,0,118.0,77.0,17.4796219492501,118.0,77.0,1.0,1.0
19490,490111263043003_0,0,0,37.0,8.0,1.46069953202634,37.0,8.0,1.0,1.0
19491,490111271002024_0,0,0,44.0,22.0,6.32412442527782,44.0,22.0,1.0,1.0
19492,490111259071010_0,0,0,415.0,292.0,50.4429182356241,415.0,292.0,1.0,1.0
19493,490111263031000_0,0,0,126.0,72.0,36.5955736867619,126.0,72.0,1.0,1.0
19494,490111259083009_0,0,0,60.0,22.0,5.34314720028553,60.0,22.0,1.0,1.0
19495,490351001002005_0,0,0,57.0,28.0,4.90486707777843,57.0,28.0,1.0,1.0
19496,490111260011014_0,0,0,2.0,1.0,4.15406703319856,2.0,1.0,1.0,1.0
19497,490111265001002_0,0,0,22.0,11.0,3.4896843865719,22.0,11.0,1.0,1.0
19498,490111271005010_0,0,0,68.0,34.0,14.871174498275,68.0,34.0,1.0,1.0
19499,490111270031005_0,0,0,77.0,41.0,14.1801475988333,77.0,41.0,1.0,1.0
19500,490111269012005_0,0,0,112.0,52.0,16.8200516284368,112.0,52.0,1.0,1.0
19501,490351003063005_0,0,0,24.0,12.0,2.7375425794251,24.0,12.0,1.0,1.0
19502,490111261071013_0,0,0,0.0,0.0,1.15593647630052,0.0,0.0,1.0,1.0
19503,490111262061012_0,0,0,0.0,0.0,0.979920933787183,0.0,0.0,1.0,1.0
19504,490111270032013_0,0,0,48.0,24.0,4.10930852380163,48.0,24.0,1.0,1.0
19505,490111262062019_0,0,0,14.0,7.0,4.29943079044378,14.0,7.0,1.0,1.0
19506,490111262042004_0,0,0,0.0,0.0,0.528400852996812,0.0,0.0,1.0,1.0
19507,490111270024049_0,0,0,1.0,1.0,28.7457794797936,1.0,1.0,1.0,1.0
19508,490111268023023_0,0,0,61.0,34.0,10.7531930897249,61.0,34.0,1.0,1.0
19509,490111267003005_0,0,0,42.0,21.0,5.37836669749195,42.0,21.0,1.0,1.0
19510,490111258042002_0,0,0,46.0,25.0,9.77742101047058,46.0,25.0,1.0,1.0
19511,490111258043002_0,0,0,13.0,7.0,12.7487871448577,13.0,7.0,1.0,1.0
19512,490111261061011_0,0,0,16.0,8.0,3.37706980796063,16.0,8.0,1.0,1.0
19513,490351003071000_0,0,0,68.0,35.0,15.9950000395497,68.0,35.0,1.0,1.0
19514,490111264062016_0,0,0,279.0,180.0,11.6250584221754,279.0,180.0,1.0,1.0
19515,490111268021002_0,0,0,32.0,20.0,4.18625549075249,32.0,20.0,1.0,1.0
19516,490111258051017_0,0,0,6.0,6.0,39.3489707242193,6.0,6.0,1.0,1.0
