,BLKSPLITID,SPLIT,SPLIT_IDX,HH10,HH19,ADDPT,BLK_ACRES,BLK_HH10,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH10,PCT_HH19
46486,490351134082000_0,0,0,50.0,50.0,0.0,14.1088161167,50.0,50.0,0.0,1.0,1.0,1.0
46487,490351139053013_0,0,0,0.0,0.0,0.0,45.4724502353,0.0,0.0,0.0,1.0,1.0,1.0
46488,490351135342023_0,0,0,13.0,14.0,0.0,3.78572677251,13.0,14.0,0.0,1.0,1.0,1.0
46489,490490004001007_0,0,0,37.0,37.0,0.0,12.6959292423,37.0,37.0,0.0,1.0,1.0,1.0
46490,490351142002004_0,0,0,0.0,0.0,0.0,16.4095672428,0.0,0.0,0.0,1.0,1.0,1.0
46491,490351140001004_0,0,0,0.0,0.0,0.0,6.62564006483,0.0,0.0,0.0,1.0,1.0,1.0
46492,490351135091024_0,0,0,0.0,0.0,0.0,3.70464961874,0.0,0.0,0.0,1.0,1.0,1.0
46493,490351143002005_0,0,0,0.0,0.0,0.0,2.60714237754,0.0,0.0,0.0,1.0,1.0,1.0
46494,490351130161034_0,0,0,0.0,0.0,0.0,0.205798462123,0.0,0.0,0.0,1.0,1.0,1.0
46495,490490101071406_0,0,0,0.0,0.0,0.0,0.322432402293,0.0,0.0,0.0,1.0,1.0,1.0
46496,490490029023022_0,0,0,5.0,5.0,0.0,8.05656416293,5.0,5.0,0.0,1.0,1.0,1.0
46497,490490023001007_0,0,0,5.0,5.0,0.0,7.47861052295,5.0,5.0,0.0,1.0,1.0,1.0
46498,490490028022028_0,0,0,0.0,0.0,0.0,0.615334417918,0.0,0.0,0.0,1.0,1.0,1.0
46499,490490006012010_0,0,0,1.0,1.0,0.0,5.24027005644,1.0,1.0,0.0,1.0,1.0,1.0
46500,490490027021014_0,0,0,3.0,3.0,0.0,2.23584222434,3.0,3.0,0.0,1.0,1.0,1.0
46501,490490101071780_0,0,0,0.0,0.0,0.0,0.988126517732,0.0,0.0,0.0,1.0,1.0,1.0
46502,490490007032001_0,0,0,10.0,10.0,0.0,3.42900072329,10.0,10.0,0.0,1.0,1.0,1.0
46503,490490031043005_0,0,0,5.0,8.0,0.0,24.9366037443,5.0,8.0,0.0,1.0,1.0,1.0
46504,490490009032004_0,0,0,5.0,5.0,0.0,2.55089735601,5.0,5.0,0.0,1.0,1.0,1.0
46505,490490101071251_0,0,0,0.0,0.0,0.0,1.05652187449,0.0,0.0,0.0,1.0,1.0,1.0
46506,490490006012005_0,0,0,17.0,17.0,0.0,10.3221175906,17.0,17.0,0.0,1.0,1.0,1.0
46507,490490101061055_0,0,0,0.0,0.0,0.0,2.36796457411,0.0,0.0,0.0,1.0,1.0,1.0
46508,490490101071391_0,0,0,0.0,0.0,0.0,5.34174270178,0.0,0.0,0.0,1.0,1.0,1.0
46509,490490007081004_0,0,0,23.0,23.0,0.0,6.91649708344,23.0,23.0,0.0,1.0,1.0,1.0
46510,490490015032028_0,0,0,19.0,19.0,0.0,6.1223094379,19.0,19.0,0.0,1.0,1.0,1.0
46511,490490007061003_0,0,0,72.0,72.0,0.0,3.60144321262,72.0,72.0,0.0,1.0,1.0,1.0
46512,490490022011008_0,0,0,0.0,0.0,0.0,3.6179731155,0.0,0.0,0.0,1.0,1.0,1.0
46513,490490034011011_0,0,0,0.0,0.0,0.0,4.89682960641,0.0,0.0,0.0,1.0,1.0,1.0
46514,490490006033001_0,0,0,32.0,33.0,0.0,72.7390916659,32.0,33.0,0.0,1.0,1.0,1.0
46515,490490029012005_0,0,0,34.0,35.0,0.0,94.8964188653,34.0,35.0,0.0,1.0,1.0,1.0
46516,490490024001036_0,0,0,7.0,7.0,0.0,5.38028058578,7.0,7.0,0.0,1.0,1.0,1.0
46517,490490028012062_0,0,0,0.0,0.0,0.0,1.45454417244,0.0,0.0,0.0,1.0,1.0,1.0
46518,490490009042000_0,0,0,33.0,33.0,0.0,15.9460273198,33.0,33.0,0.0,1.0,1.0,1.0
46519,490490018012005_0,0,0,76.0,76.0,0.0,5.28945552883,76.0,76.0,0.0,1.0,1.0,1.0
46520,490490101071184_0,0,0,0.0,0.0,0.0,32.6777333321,0.0,0.0,0.0,1.0,1.0,1.0
46521,490490030022036_0,0,0,16.0,16.0,0.0,3.93147113582,16.0,16.0,0.0,1.0,1.0,1.0
46522,490490101062023_0,0,0,3.0,3.0,0.0,2.78684561321,3.0,3.0,0.0,1.0,1.0,1.0
46523,490490034022036_0,0,0,11.0,11.0,0.0,6.04949752353,11.0,11.0,0.0,1.0,1.0,1.0
46524,490490101043023_0,0,0,35.0,35.0,0.0,6.54373440636,35.0,35.0,0.0,1.0,1.0,1.0
46525,490490007112145_0,0,0,0.0,0.0,0.0,2.28118174168,0.0,0.0,0.0,1.0,1.0,1.0
46526,490490033001011_0,0,0,5.0,5.0,0.0,5.40032193818,5.0,5.0,0.0,1.0,1.0,1.0
46527,490490101071064_0,0,0,0.0,0.0,0.0,53.842089248,0.0,0.0,0.0,1.0,1.0,1.0
46528,490490101071689_0,0,0,0.0,0.0,0.0,4.80538837809,0.0,0.0,0.0,1.0,1.0,1.0
46529,490490028022005_0,0,0,0.0,0.0,0.0,1.01671608016,0.0,0.0,0.0,1.0,1.0,1.0
46530,490490031051002_0,0,0,19.0,19.0,0.0,5.06301315301,19.0,19.0,0.0,1.0,1.0,1.0
46531,490490101051007_0,0,0,32.0,32.0,0.0,8.26359896405,32.0,32.0,0.0,1.0,1.0,1.0
46532,490490027022036_0,0,0,0.0,0.0,0.0,0.401267769395,0.0,0.0,0.0,1.0,1.0,1.0
46533,490490019002006_0,0,0,79.0,79.0,0.0,29.9282354017,79.0,79.0,0.0,1.0,1.0,1.0
46534,490490034032011_0,0,0,17.0,17.0,0.0,9.15232652526,17.0,17.0,0.0,1.0,1.0,1.0
46535,490490008011011_0,0,0,52.0,52.0,0.0,18.2929984239,52.0,52.0,0.0,1.0,1.0,1.0
46536,490490011031004_0,0,0,0.0,0.0,0.0,14.461776268,0.0,0.0,0.0,1.0,1.0,1.0
46537,490490029014042_0,0,0,5.0,9.0,0.0,8.45765191635,5.0,9.0,0.0,1.0,1.0,1.0
46538,490490009011007_0,0,0,26.0,30.0,0.0,3.31667595121,26.0,30.0,0.0,1.0,1.0,1.0
46539,490490028012036_0,0,0,0.0,0.0,0.0,6.29495102194,0.0,0.0,0.0,1.0,1.0,1.0
46540,490490018032010_0,0,0,12.0,12.0,0.0,3.0420729073,12.0,12.0,0.0,1.0,1.0,1.0
46541,490490032053010_0,0,0,42.0,42.0,0.0,9.11295321699,42.0,42.0,0.0,1.0,1.0,1.0
46542,490490031061007_0,0,0,2.0,2.0,0.0,14.7228961799,2.0,2.0,0.0,1.0,1.0,1.0
46543,490490021011005_0,0,0,8.0,9.0,0.0,3.58218074092,8.0,9.0,0.0,1.0,1.0,1.0
46544,490490101043014_0,0,0,25.0,25.0,0.0,5.15662164522,25.0,25.0,0.0,1.0,1.0,1.0
46545,490490017011078_0,0,0,1.0,2.0,0.0,0.339810742983,1.0,2.0,0.0,1.0,1.0,1.0
46546,490490028012007_0,0,0,0.0,0.0,0.0,1.60808642016,0.0,0.0,0.0,1.0,1.0,1.0
46547,490490033003025_0,0,0,15.0,15.0,0.0,3.60431988088,15.0,15.0,0.0,1.0,1.0,1.0
46548,490490021011002_0,0,0,14.0,15.0,0.0,6.50401432467,14.0,15.0,0.0,1.0,1.0,1.0
46549,490490028012076_0,0,0,0.0,0.0,0.0,4.13065185555,0.0,0.0,0.0,1.0,1.0,1.0
46550,490490028022023_0,0,0,0.0,0.0,0.0,39.5371070595,0.0,0.0,0.0,1.0,1.0,1.0
46551,490490101071977_0,0,0,0.0,0.0,0.0,0.789027736237,0.0,0.0,0.0,1.0,1.0,1.0
46552,490490009032000_0,0,0,0.0,0.0,0.0,3.67614224181,0.0,0.0,0.0,1.0,1.0,1.0
46553,490490005091020_0,0,0,0.0,57.0,0.0,10.6680843114,0.0,57.0,0.0,1.0,1.0,1.0
46554,490490101071109_0,0,0,9.0,9.0,0.0,8.70638075219,9.0,9.0,0.0,1.0,1.0,1.0
46555,490490031032022_0,0,0,0.0,0.0,0.0,0.28013407439,0.0,0.0,0.0,1.0,1.0,1.0
46556,490490031031011_0,0,0,8.0,12.0,0.0,7.07241166206,8.0,12.0,0.0,1.0,1.0,1.0
46557,490490022042004_0,0,0,0.0,0.0,0.0,1.96428638993,0.0,0.0,0.0,1.0,1.0,1.0
46558,490490022051037_0,0,0,0.0,0.0,0.0,0.116288948114,0.0,0.0,0.0,1.0,1.0,1.0
46559,490490032031022_0,0,0,19.0,19.0,0.0,5.79176297559,19.0,19.0,0.0,1.0,1.0,1.0
46560,490490025004002_0,0,0,15.0,17.0,0.0,2.61349466253,15.0,17.0,0.0,1.0,1.0,1.0
46561,490490007081012_0,0,0,0.0,0.0,0.0,1.33497184514,0.0,0.0,0.0,1.0,1.0,1.0
46562,490490018022002_0,0,0,80.0,80.0,0.0,5.29665976947,80.0,80.0,0.0,1.0,1.0,1.0
46563,490490101062011_0,0,0,0.0,250.0,0.0,76.3014425502,0.0,250.0,0.0,1.0,1.0,1.0
46564,490490021022024_0,0,0,0.0,0.0,0.0,9.37829269278,0.0,0.0,0.0,1.0,1.0,1.0
46565,490490023001013_0,0,0,0.0,0.0,0.0,4.30736960304,0.0,0.0,0.0,1.0,1.0,1.0
46566,490490101061052_0,0,0,0.0,0.0,0.0,0.910064502091,0.0,0.0,0.0,1.0,1.0,1.0
46567,490490011032015_0,0,0,36.0,36.0,0.0,27.0081372992,36.0,36.0,0.0,1.0,1.0,1.0
46568,490490029011016_0,0,0,29.0,29.0,0.0,16.2890266502,29.0,29.0,0.0,1.0,1.0,1.0
46569,490490101071240_0,0,0,0.0,0.0,0.0,0.270802371537,0.0,0.0,0.0,1.0,1.0,1.0
46570,490490101032059_0,0,0,0.0,0.0,0.0,2.73159817936,0.0,0.0,0.0,1.0,1.0,1.0
46571,490490032033009_0,0,0,11.0,11.0,0.0,3.98971103377,11.0,11.0,0.0,1.0,1.0,1.0
46572,490490027012013_0,0,0,24.0,24.0,0.0,6.27797930369,24.0,24.0,0.0,1.0,1.0,1.0
46573,490490101042004_0,0,0,7.0,7.0,0.0,9.89613896291,7.0,7.0,0.0,1.0,1.0,1.0
46574,490490016012003_0,0,0,30.0,30.0,0.0,13.8876484287,30.0,30.0,0.0,1.0,1.0,1.0
46575,490490017012000_0,0,0,7.0,7.0,0.0,2.50901583915,7.0,7.0,0.0,1.0,1.0,1.0
46576,490490034031002_0,0,0,21.0,21.0,0.0,4.51950159159,21.0,21.0,0.0,1.0,1.0,1.0
46577,490490034022011_0,0,0,17.0,17.0,0.0,5.21792638233,17.0,17.0,0.0,1.0,1.0,1.0
46578,490490022042024_0,0,0,11.0,11.0,0.0,3.41692744434,11.0,11.0,0.0,1.0,1.0,1.0
46579,490490016023000_0,0,0,0.0,0.0,0.0,17.215018107,0.0,0.0,0.0,1.0,1.0,1.0
46580,490490101071415_0,0,0,0.0,0.0,0.0,0.324131950413,0.0,0.0,0.0,1.0,1.0,1.0
46581,490490101053063_0,0,0,29.0,112.0,0.0,60.0347714589,29.0,112.0,0.0,1.0,1.0,1.0
46582,490490010012011_0,0,0,44.0,44.0,0.0,12.916167227,44.0,44.0,0.0,1.0,1.0,1.0
46583,490490031062009_0,0,0,20.0,20.0,0.0,6.68556065536,20.0,20.0,0.0,1.0,1.0,1.0
46584,490490032041003_0,0,0,18.0,18.0,0.0,5.2040468554,18.0,18.0,0.0,1.0,1.0,1.0
46585,490490023003011_0,0,0,29.0,29.0,0.0,5.28228725676,29.0,29.0,0.0,1.0,1.0,1.0
46586,490490031042067_0,0,0,19.0,19.0,0.0,12.2962377292,19.0,19.0,0.0,1.0,1.0,1.0
46587,490490007033003_0,0,0,103.0,103.0,0.0,46.2486717551,103.0,103.0,0.0,1.0,1.0,1.0
46588,490490007112135_0,0,0,0.0,0.0,0.0,0.650136343303,0.0,0.0,0.0,1.0,1.0,1.0
46589,490490015043025_0,0,0,0.0,0.0,0.0,1.41356157232,0.0,0.0,0.0,1.0,1.0,1.0
46590,490490006011037_0,0,0,24.0,25.0,0.0,11.4459786189,24.0,25.0,0.0,1.0,1.0,1.0
46591,490490027013036_0,0,0,0.0,3.0,0.0,2.50611822126,0.0,3.0,0.0,1.0,1.0,1.0
46592,490490034032023_0,0,0,0.0,0.0,0.0,24.6807965543,0.0,0.0,0.0,1.0,1.0,1.0
46593,490490101071351_0,0,0,0.0,0.0,0.0,0.372123593478,0.0,0.0,0.0,1.0,1.0,1.0
46594,490490007063024_0,0,0,0.0,0.0,0.0,4.45944819939,0.0,0.0,0.0,1.0,1.0,1.0
46595,490490005093005_0,0,0,0.0,0.0,0.0,14.3795999938,0.0,0.0,0.0,1.0,1.0,1.0
46596,490490101061058_0,0,0,0.0,0.0,0.0,6.77139806677,0.0,0.0,0.0,1.0,1.0,1.0
46597,490490005093014_0,0,0,9.0,9.0,0.0,7.51891942572,9.0,9.0,0.0,1.0,1.0,1.0
46598,490490027014001_0,0,0,0.0,0.0,0.0,24.7541157698,0.0,0.0,0.0,1.0,1.0,1.0
46599,490490032011001_0,0,0,0.0,0.0,0.0,3.53268707297,0.0,0.0,0.0,1.0,1.0,1.0
46600,490490009012003_0,0,0,20.0,20.0,0.0,4.95502953384,20.0,20.0,0.0,1.0,1.0,1.0
46601,490490101052009_0,0,0,5.0,15.0,0.0,26.8836825715,5.0,15.0,0.0,1.0,1.0,1.0
46602,490490101072024_0,0,0,0.0,0.0,0.0,14.7146663787,0.0,0.0,0.0,1.0,1.0,1.0
46603,490490010021003_0,0,0,20.0,20.0,0.0,6.15806988482,20.0,20.0,0.0,1.0,1.0,1.0
46604,490490101082001_0,0,0,0.0,0.0,0.0,2.99134312885,0.0,0.0,0.0,1.0,1.0,1.0
46605,490490032052019_0,0,0,16.0,16.0,0.0,6.46117094555,16.0,16.0,0.0,1.0,1.0,1.0
46606,490490028012052_0,0,0,0.0,0.0,0.0,13.955998911,0.0,0.0,0.0,1.0,1.0,1.0
46607,490490030013027_0,0,0,14.0,14.0,0.0,3.85304590849,14.0,14.0,0.0,1.0,1.0,1.0
46608,490490007112050_0,0,0,5.0,5.0,0.0,1.60317656111,5.0,5.0,0.0,1.0,1.0,1.0
46609,490490031041008_0,0,0,30.0,30.0,0.0,20.2313476953,30.0,30.0,0.0,1.0,1.0,1.0
46610,490490022071002_0,0,0,32.0,32.0,0.0,54.7726951191,32.0,32.0,0.0,1.0,1.0,1.0
46611,490490006031012_0,0,0,0.0,0.0,0.0,0.0700563052773,0.0,0.0,0.0,1.0,1.0,1.0
46612,490490030012004_0,0,0,21.0,21.0,0.0,5.86365877916,21.0,21.0,0.0,1.0,1.0,1.0
46613,490490032031000_0,0,0,15.0,15.0,0.0,4.69929861126,15.0,15.0,0.0,1.0,1.0,1.0
46614,490490006041047_0,0,0,0.0,0.0,0.0,3.08289316532,0.0,0.0,0.0,1.0,1.0,1.0
46615,490490022073017_0,0,0,0.0,0.0,0.0,13.9990483979,0.0,0.0,0.0,1.0,1.0,1.0
46616,490490007072010_0,0,0,34.0,34.0,0.0,25.5879576358,34.0,34.0,0.0,1.0,1.0,1.0
46617,490490017022021_0,0,0,56.0,56.0,0.0,5.18860221335,56.0,56.0,0.0,1.0,1.0,1.0
46618,490490011032004_0,0,0,14.0,14.0,0.0,4.23739690519,14.0,14.0,0.0,1.0,1.0,1.0
46619,490490032042025_0,0,0,15.0,15.0,0.0,3.87859851447,15.0,15.0,0.0,1.0,1.0,1.0
46620,490490034021036_0,0,0,14.0,14.0,0.0,6.69215274922,14.0,14.0,0.0,1.0,1.0,1.0
46621,490490032011010_0,0,0,5.0,5.0,0.0,10.5052780936,5.0,5.0,0.0,1.0,1.0,1.0
46622,490490101044010_0,0,0,38.0,40.0,0.0,10.4966947713,38.0,40.0,0.0,1.0,1.0,1.0
46623,490490032042001_0,0,0,16.0,16.0,0.0,5.69997307653,16.0,16.0,0.0,1.0,1.0,1.0
46624,490490020003000_0,0,0,14.0,14.0,0.0,10.8018307719,14.0,14.0,0.0,1.0,1.0,1.0
46625,490490020004008_0,0,0,60.0,96.0,0.0,15.6233380511,60.0,96.0,0.0,1.0,1.0,1.0
46626,490490007064003_0,0,0,10.0,10.0,0.0,2.84068052845,10.0,10.0,0.0,1.0,1.0,1.0
46627,490490034031011_0,0,0,18.0,18.0,0.0,5.50827650943,18.0,18.0,0.0,1.0,1.0,1.0
46628,490490024001045_0,0,0,0.0,0.0,0.0,5.04543621683,0.0,0.0,0.0,1.0,1.0,1.0
46629,490490022012004_0,0,0,0.0,0.0,0.0,3.6198429054,0.0,0.0,0.0,1.0,1.0,1.0
46630,490490022041000_0,0,0,0.0,84.0,0.0,64.6883291655,0.0,84.0,0.0,1.0,1.0,1.0
46631,490490032033023_0,0,0,0.0,0.0,0.0,0.690186189386,0.0,0.0,0.0,1.0,1.0,1.0
46632,490490028021016_0,0,0,0.0,0.0,0.0,2.08123317415,0.0,0.0,0.0,1.0,1.0,1.0
46633,490490022011088_0,0,0,2.0,9.0,0.0,3.17834445865,2.0,9.0,0.0,1.0,1.0,1.0
46634,490490005093000_0,0,0,2.0,2.0,0.0,6.5417872036,2.0,2.0,0.0,1.0,1.0,1.0
46635,490490020004018_0,0,0,18.0,18.0,0.0,5.66464941162,18.0,18.0,0.0,1.0,1.0,1.0
46636,490490031042059_0,0,0,0.0,0.0,0.0,3.20349937366,0.0,0.0,0.0,1.0,1.0,1.0
46637,490490006042029_0,0,0,0.0,0.0,0.0,0.1383236895,0.0,0.0,0.0,1.0,1.0,1.0
46638,490490034012011_0,0,0,15.0,15.0,0.0,5.88884070871,15.0,15.0,0.0,1.0,1.0,1.0
46639,490490022041022_0,0,0,24.0,24.0,0.0,6.53433637213,24.0,24.0,0.0,1.0,1.0,1.0
46640,490490021022005_0,0,0,76.0,76.0,0.0,12.5585505724,76.0,76.0,0.0,1.0,1.0,1.0
46641,490490022061022_0,0,0,12.0,16.0,0.0,13.2303120725,12.0,16.0,0.0,1.0,1.0,1.0
46642,490490101081011_0,0,0,0.0,0.0,0.0,2.85107085435,0.0,0.0,0.0,1.0,1.0,1.0
46643,490490021012005_0,0,0,35.0,35.0,0.0,42.1118025671,35.0,35.0,0.0,1.0,1.0,1.0
46644,490490101071525_0,0,0,0.0,0.0,0.0,26.4666017461,0.0,0.0,0.0,1.0,1.0,1.0
46645,490490007063005_0,0,0,34.0,34.0,0.0,8.0479366084,34.0,34.0,0.0,1.0,1.0,1.0
46646,490490101082036_0,0,0,0.0,0.0,0.0,8.16238935244,0.0,0.0,0.0,1.0,1.0,1.0
46647,490490033001025_0,0,0,12.0,13.0,0.0,5.34384811642,12.0,13.0,0.0,1.0,1.0,1.0
46648,490490029014002_0,0,0,0.0,0.0,0.0,3.48600264832,0.0,0.0,0.0,1.0,1.0,1.0
46649,490490027013018_0,0,0,0.0,0.0,0.0,4.3655158403,0.0,0.0,0.0,1.0,1.0,1.0
46650,490490006032009_0,0,0,39.0,41.0,0.0,38.1424388564,39.0,41.0,0.0,1.0,1.0,1.0
46651,490490101061041_0,0,0,8.0,25.0,0.0,15.5161675798,8.0,25.0,0.0,1.0,1.0,1.0
46652,490490022072000_0,0,0,44.0,44.0,0.0,12.719286535,44.0,44.0,0.0,1.0,1.0,1.0
46653,490490022041002_0,0,0,9.0,9.0,0.0,2.30939720364,9.0,9.0,0.0,1.0,1.0,1.0
46654,490490027021024_0,0,0,2.0,2.0,0.0,41.4502526113,2.0,2.0,0.0,1.0,1.0,1.0
46655,490490032011031_0,0,0,4.0,4.0,0.0,5.47459425749,4.0,4.0,0.0,1.0,1.0,1.0
46656,490490024001006_0,0,0,5.0,47.0,0.0,5.60756277921,5.0,47.0,0.0,1.0,1.0,1.0
46657,490490101051000_0,0,0,32.0,36.0,0.0,224.961863719,32.0,36.0,0.0,1.0,1.0,1.0
46658,490490034011026_0,0,0,15.0,15.0,0.0,6.87954873285,15.0,15.0,0.0,1.0,1.0,1.0
46659,490490031032002_0,0,0,28.0,28.0,0.0,7.26189864361,28.0,28.0,0.0,1.0,1.0,1.0
46660,490490022041017_0,0,0,0.0,1.0,0.0,0.772688621755,0.0,1.0,0.0,1.0,1.0,1.0
46661,490490033003017_0,0,0,20.0,20.0,0.0,4.98009763635,20.0,20.0,0.0,1.0,1.0,1.0
46662,490490029023004_0,0,0,0.0,0.0,0.0,0.41582181958,0.0,0.0,0.0,1.0,1.0,1.0
46663,490490030011001_0,0,0,20.0,20.0,0.0,5.99557775287,20.0,20.0,0.0,1.0,1.0,1.0
46664,490490031062000_0,0,0,14.0,14.0,0.0,4.16885698112,14.0,14.0,0.0,1.0,1.0,1.0
46665,490490101061132_0,0,0,0.0,0.0,0.0,8.3148174196,0.0,0.0,0.0,1.0,1.0,1.0
46666,490490034032029_0,0,0,12.0,12.0,0.0,8.54480008985,12.0,12.0,0.0,1.0,1.0,1.0
46667,490490017011017_0,0,0,0.0,0.0,0.0,0.185861572722,0.0,0.0,0.0,1.0,1.0,1.0
46668,490490009042010_0,0,0,13.0,13.0,0.0,6.69789905634,13.0,13.0,0.0,1.0,1.0,1.0
46669,490490017011049_0,0,0,0.0,0.0,0.0,3.05289432431,0.0,0.0,0.0,1.0,1.0,1.0
46670,490490101081038_0,0,0,0.0,0.0,0.0,10.9585481919,0.0,0.0,0.0,1.0,1.0,1.0
46671,490490101071371_0,0,0,0.0,0.0,0.0,1.12565677771,0.0,0.0,0.0,1.0,1.0,1.0
46672,490490008022004_0,0,0,23.0,23.0,0.0,5.05883713157,23.0,23.0,0.0,1.0,1.0,1.0
46673,490490101061073_0,0,0,0.0,0.0,0.0,48.5272186795,0.0,0.0,0.0,1.0,1.0,1.0
46674,490490010022005_0,0,0,12.0,14.0,0.0,4.90612870749,12.0,14.0,0.0,1.0,1.0,1.0
46675,490490019003007_0,0,0,13.0,13.0,0.0,5.28003761616,13.0,13.0,0.0,1.0,1.0,1.0
46676,490490006042006_0,0,0,0.0,0.0,0.0,0.129865203607,0.0,0.0,0.0,1.0,1.0,1.0
46677,490490022013004_0,0,0,0.0,0.0,0.0,1.45409911985,0.0,0.0,0.0,1.0,1.0,1.0
46678,490490024001017_0,0,0,28.0,28.0,0.0,5.57545150887,28.0,28.0,0.0,1.0,1.0,1.0
46679,490490028022034_0,0,0,0.0,0.0,0.0,83.606461905,0.0,0.0,0.0,1.0,1.0,1.0
46680,490490027021006_0,0,0,0.0,0.0,0.0,4.20394232273,0.0,0.0,0.0,1.0,1.0,1.0
46681,490490027014009_0,0,0,0.0,0.0,0.0,0.927213513799,0.0,0.0,0.0,1.0,1.0,1.0
46682,490490033001001_0,0,0,0.0,0.0,0.0,2.6547991515,0.0,0.0,0.0,1.0,1.0,1.0
46683,490490011031016_0,0,0,0.0,0.0,0.0,5.17132274774,0.0,0.0,0.0,1.0,1.0,1.0
46684,490490032042007_0,0,0,0.0,0.0,0.0,5.75670686084,0.0,0.0,0.0,1.0,1.0,1.0
46685,490490101071034_0,0,0,0.0,0.0,0.0,137.033504949,0.0,0.0,0.0,1.0,1.0,1.0
46686,490490034013003_0,0,0,20.0,20.0,0.0,7.47578242687,20.0,20.0,0.0,1.0,1.0,1.0
46687,490490101083007_0,0,0,0.0,0.0,0.0,39.8038796581,0.0,0.0,0.0,1.0,1.0,1.0
46688,490490030021004_0,0,0,21.0,21.0,0.0,9.66343580459,21.0,21.0,0.0,1.0,1.0,1.0
46689,490490007031003_0,0,0,106.0,106.0,0.0,35.9771899448,106.0,106.0,0.0,1.0,1.0,1.0
46690,490490007092018_0,0,0,0.0,0.0,0.0,10.1066366048,0.0,0.0,0.0,1.0,1.0,1.0
46691,490490034021026_0,0,0,16.0,16.0,0.0,5.66842739846,16.0,16.0,0.0,1.0,1.0,1.0
46692,490490022011000_0,0,0,0.0,0.0,0.0,3.34005971527,0.0,0.0,0.0,1.0,1.0,1.0
46693,490490101061048_0,0,0,1.0,1.0,0.0,0.723823715316,1.0,1.0,0.0,1.0,1.0,1.0
46694,490490031052000_0,0,0,15.0,15.0,0.0,3.91918866735,15.0,15.0,0.0,1.0,1.0,1.0
46695,490490008021017_0,0,0,44.0,44.0,0.0,12.6185095168,44.0,44.0,0.0,1.0,1.0,1.0
46696,490490029011001_0,0,0,0.0,0.0,0.0,85.3285300324,0.0,0.0,0.0,1.0,1.0,1.0
46697,490490034011018_0,0,0,5.0,5.0,0.0,5.32840417627,5.0,5.0,0.0,1.0,1.0,1.0
46698,490490009012020_0,0,0,0.0,0.0,0.0,9.15763114947,0.0,0.0,0.0,1.0,1.0,1.0
46699,490490034023014_0,0,0,0.0,0.0,0.0,0.160406175877,0.0,0.0,0.0,1.0,1.0,1.0
46700,490490101081018_0,0,0,0.0,0.0,0.0,9.93732862772,0.0,0.0,0.0,1.0,1.0,1.0
46701,490490028012082_0,0,0,0.0,0.0,0.0,0.347397457337,0.0,0.0,0.0,1.0,1.0,1.0
46702,490490034034002_0,0,0,12.0,12.0,0.0,3.53270116853,12.0,12.0,0.0,1.0,1.0,1.0
46703,490490101071530_0,0,0,0.0,0.0,0.0,21.7088415455,0.0,0.0,0.0,1.0,1.0,1.0
46704,490490032011020_0,0,0,11.0,11.0,0.0,5.01274204162,11.0,11.0,0.0,1.0,1.0,1.0
46705,490490022011049_0,0,0,0.0,0.0,0.0,7.92255087088,0.0,0.0,0.0,1.0,1.0,1.0
46706,490490006031001_0,0,0,4.0,4.0,0.0,0.810174093784,4.0,4.0,0.0,1.0,1.0,1.0
46707,490490022013000_0,0,0,0.0,0.0,0.0,4.03232900213,0.0,0.0,0.0,1.0,1.0,1.0
46708,490490030011015_0,0,0,12.0,12.0,0.0,5.6571844082,12.0,12.0,0.0,1.0,1.0,1.0
46709,490490017021000_0,0,0,247.0,247.0,0.0,21.2778402068,247.0,247.0,0.0,1.0,1.0,1.0
46710,490490008011026_0,0,0,6.0,6.0,0.0,3.66812933434,6.0,6.0,0.0,1.0,1.0,1.0
46711,490490101061122_0,0,0,0.0,0.0,0.0,11.7185877151,0.0,0.0,0.0,1.0,1.0,1.0
46712,490490025001007_0,0,0,42.0,42.0,0.0,5.35912620417,42.0,42.0,0.0,1.0,1.0,1.0
46713,490490018014003_0,0,0,28.0,28.0,0.0,2.17790202925,28.0,28.0,0.0,1.0,1.0,1.0
46714,490490007062004_0,0,0,18.0,18.0,0.0,2.2506387971,18.0,18.0,0.0,1.0,1.0,1.0
46715,490490101071081_0,0,0,10.0,11.0,0.0,411.482121077,10.0,11.0,0.0,1.0,1.0,1.0
46716,490490101072062_0,0,0,0.0,0.0,0.0,0.296505054208,0.0,0.0,0.0,1.0,1.0,1.0
46717,490490011051014_0,0,0,17.0,17.0,0.0,6.50982800415,17.0,17.0,0.0,1.0,1.0,1.0
46718,490490031042003_0,0,0,0.0,0.0,0.0,1.99402768579,0.0,0.0,0.0,1.0,1.0,1.0
46719,490490006011013_0,0,0,0.0,0.0,0.0,51.8537126801,0.0,0.0,0.0,1.0,1.0,1.0
46720,490490022041012_0,0,0,2.0,4.0,0.0,2.47820874937,2.0,4.0,0.0,1.0,1.0,1.0
46721,490490020002010_0,0,0,0.0,0.0,0.0,0.168065404262,0.0,0.0,0.0,1.0,1.0,1.0
46722,490490006011007_0,0,0,0.0,0.0,0.0,39.581800107,0.0,0.0,0.0,1.0,1.0,1.0
46723,490490101071920_0,0,0,0.0,0.0,0.0,117.461907884,0.0,0.0,0.0,1.0,1.0,1.0
46724,490490033002005_0,0,0,83.0,85.0,0.0,22.4502225915,83.0,85.0,0.0,1.0,1.0,1.0
