,BLOCKSPLITID,AREAPORTION,HH10,HH19,HH10PORTION,HH19PORTION
37362,490359800001040_1,0.025550295320025465,0.0,0.0,0.025550295320025465,0.025550295320025465
37363,490359800001040_2,0.9744497046799746,0.0,0.0,0.9744497046799746,0.9744497046799746
37364,490351135121002_1,0.26754642155253544,280.0,280.0,1.0,1.0
37365,490351135121002_2,0.7324535784474645,0.0,0.0,0.0,0.0
37366,490351131021004_0,1.0,72.0,72.0,1.0,1.0
37367,490351139061176_1,0.7711169528053656,0.0,0.0,0.7711169528053656,0.7711169528053656
37368,490351139061176_2,0.22888304719463431,0.0,0.0,0.22888304719463431,0.22888304719463431
37369,490490005071033_0,1.0,0.0,0.0,1.0,1.0
37370,490351135233018_0,1.0,38.0,38.0,1.0,1.0
37371,490351134081001_0,1.0,74.0,130.0,1.0,1.0
37372,490351135361014_0,1.0,35.0,35.0,1.0,1.0
37373,490351139053009_0,1.0,42.0,42.0,1.0,1.0
37374,490351135102000_0,1.0,23.0,23.0,1.0,1.0
37375,490351135213003_0,1.0,0.0,87.0,1.0,1.0
37376,490490002043005_0,1.0,19.0,19.0,1.0,1.0
37377,490351142002033_0,1.0,33.0,35.0,1.0,1.0
37378,490351135111023_0,1.0,20.0,20.0,1.0,1.0
37379,490351139062014_0,1.0,0.0,0.0,1.0,1.0
37380,490490005081012_0,1.0,17.0,17.0,1.0,1.0
37381,490351131051004_0,1.0,0.0,0.0,1.0,1.0
37382,490351133054011_0,1.0,0.0,0.0,1.0,1.0
37383,490351131071049_0,1.0,46.0,46.0,1.0,1.0
37384,490490001051017_0,1.0,11.0,13.0,1.0,1.0
37385,490490001034009_0,1.0,10.0,11.0,1.0,1.0
37386,490351139061059_0,1.0,0.0,0.0,1.0,1.0
37387,490351131071071_0,1.0,4.0,5.0,1.0,1.0
37388,490490004002036_0,1.0,17.0,17.0,1.0,1.0
37389,490351135101009_0,1.0,9.0,9.0,1.0,1.0
37390,490351135252095_1,0.14260676825762975,0.0,0.0,0.14260676825762975,0.14260676825762975
37391,490351135252095_2,0.8573932317423703,0.0,0.0,0.8573932317423703,0.8573932317423703
37392,490351139061043_1,0.8320460559006947,0.0,0.0,0.8320460559006947,0.8320460559006947
37393,490351139061043_2,0.16795394409930528,0.0,0.0,0.16795394409930528,0.16795394409930528
37394,490351138022018_0,1.0,19.0,19.0,1.0,1.0
37395,490351133053010_0,1.0,0.0,0.0,1.0,1.0
37396,490351139061200_0,1.0,0.0,0.0,1.0,1.0
37397,490351131022020_0,1.0,8.0,8.0,1.0,1.0
37398,490351135232004_0,1.0,0.0,0.0,1.0,1.0
37399,490351135211011_0,1.0,11.0,11.0,1.0,1.0
37400,490351135053011_0,1.0,37.0,37.0,1.0,1.0
37401,490351135252088_1,0.758953154858037,0.0,0.0,0.758953154858037,0.758953154858037
37402,490351135252088_2,0.2410468451419629,0.0,0.0,0.2410468451419629,0.2410468451419629
37403,490351134063017_0,1.0,5.0,5.0,1.0,1.0
37404,490490001042033_0,1.0,16.0,16.0,1.0,1.0
37405,490351135263011_0,1.0,11.0,11.0,1.0,1.0
37406,490490001022007_0,1.0,0.0,0.0,1.0,1.0
37407,490351135381000_0,1.0,24.0,24.0,1.0,1.0
37408,490351133073010_0,1.0,149.0,149.0,1.0,1.0
37409,490351145003059_0,1.0,0.0,0.0,1.0,1.0
37410,490351131052039_0,1.0,24.0,24.0,1.0,1.0
37411,490351134071014_0,1.0,8.0,8.0,1.0,1.0
37412,490351135341026_0,1.0,69.0,69.0,1.0,1.0
37413,490351139071039_0,1.0,0.0,0.0,1.0,1.0
37414,490490001052007_0,1.0,9.0,10.0,1.0,1.0
37415,490351130201057_0,1.0,0.0,0.0,1.0,1.0
37416,490351131022042_0,1.0,2.0,2.0,1.0,1.0
37417,490351137013014_0,1.0,16.0,16.0,1.0,1.0
37418,490351135283009_0,1.0,57.0,57.0,1.0,1.0
37419,490351130201040_1,0.549721925730052,0.0,34.0,0.0,0.6181818181818182
37420,490351130201040_2,0.4502780742699481,16.0,21.0,1.0,0.38181818181818183
37421,490351130191068_0,1.0,6.0,6.0,1.0,1.0
37422,490351131051079_0,1.0,0.0,0.0,1.0,1.0
37423,490351134112004_0,1.0,26.0,26.0,1.0,1.0
37424,490351145003196_0,1.0,0.0,0.0,1.0,1.0
37425,490351133074023_0,1.0,0.0,0.0,1.0,1.0
37426,490351131072041_0,1.0,13.0,13.0,1.0,1.0
37427,490351145003072_0,1.0,0.0,0.0,1.0,1.0
37428,490351135111011_0,1.0,19.0,19.0,1.0,1.0
37429,490490002052007_0,1.0,0.0,0.0,1.0,1.0
37430,490351140001047_0,1.0,0.0,0.0,1.0,1.0
37431,490351135331017_0,1.0,83.0,84.0,1.0,1.0
37432,490351131052000_1,0.8879745788623056,0.0,0.0,0.0,0.0
37433,490351131052000_2,0.11202542113769444,5.0,5.0,1.0,1.0
37434,490351139061169_0,1.0,1.0,1.0,1.0,1.0
37435,490351151061151_1,0.8517778241264582,0.0,0.0,0.8517778241264582,0.8517778241264582
37436,490351151061151_2,0.14822217587354175,0.0,0.0,0.14822217587354175,0.14822217587354175
37437,490351135252015_0,1.0,0.0,0.0,1.0,1.0
37438,490351133074038_0,1.0,0.0,0.0,1.0,1.0
37439,490490005091004_0,1.0,0.0,0.0,1.0,1.0
37440,490351133053021_0,1.0,116.0,116.0,1.0,1.0
37441,490490002033001_0,1.0,0.0,0.0,1.0,1.0
37442,490351151061074_0,1.0,29.0,29.0,1.0,1.0
37443,490351138012008_0,1.0,34.0,34.0,1.0,1.0
37444,490351151061010_1,0.32769202381429435,0.0,0.0,0.32769202381429435,0.32769202381429435
37445,490351151061010_2,0.6723079761857057,0.0,0.0,0.6723079761857057,0.6723079761857057
37446,490351133052032_0,1.0,239.0,250.0,1.0,1.0
37447,490490004002004_0,1.0,0.0,0.0,1.0,1.0
37448,490351133091017_0,1.0,25.0,25.0,1.0,1.0
37449,490490001031007_0,1.0,12.0,12.0,1.0,1.0
37450,490351131071002_0,1.0,17.0,17.0,1.0,1.0
37451,490351136001004_0,1.0,47.0,47.0,1.0,1.0
37452,490351145001021_0,1.0,36.0,36.0,1.0,1.0
37453,490351135152004_0,1.0,18.0,18.0,1.0,1.0
37454,490351131082012_0,1.0,28.0,28.0,1.0,1.0
37455,490351135371018_0,1.0,35.0,35.0,1.0,1.0
37456,490351131052031_0,1.0,0.0,0.0,1.0,1.0
37457,490351146001022_0,1.0,0.0,1.0,1.0,1.0
37458,490351134071003_0,1.0,44.0,44.0,1.0,1.0
37459,490351134082009_0,1.0,41.0,41.0,1.0,1.0
37460,490351139061084_0,1.0,0.0,0.0,1.0,1.0
37461,490351135392014_0,1.0,0.0,0.0,1.0,1.0
37462,490351135252033_0,1.0,45.0,45.0,1.0,1.0
37463,490490002052041_0,1.0,10.0,10.0,1.0,1.0
37464,490490001052015_0,1.0,55.0,57.0,1.0,1.0
37465,490351134063000_0,1.0,41.0,41.0,1.0,1.0
37466,490351138023010_1,0.8177090853821603,0.0,0.0,0.0,0.0
37467,490351138023010_2,0.18229091461783978,17.0,17.0,1.0,1.0
37468,490351135391010_0,1.0,15.0,15.0,1.0,1.0
37469,490351135103010_0,1.0,36.0,36.0,1.0,1.0
37470,490490001051004_0,1.0,0.0,1.0,1.0,1.0
37471,490351139061071_1,0.9928123364677341,0.0,0.0,0.9928123364677341,0.9928123364677341
37472,490351139061071_2,0.007187663532265865,0.0,0.0,0.007187663532265865,0.007187663532265865
37473,490351143001035_0,1.0,0.0,0.0,1.0,1.0
37474,490351151061179_1,0.15169994335463588,0.0,0.0,0.15169994335463588,0.15169994335463588
37475,490351151061179_2,0.8483000566453641,0.0,0.0,0.8483000566453641,0.8483000566453641
37476,490351134092000_0,1.0,61.0,74.0,1.0,1.0
37477,490351135332009_0,1.0,0.0,0.0,1.0,1.0
37478,490490001033010_0,1.0,13.0,13.0,1.0,1.0
37479,490351131071032_1,0.8432916508747896,34.0,44.0,0.5230769230769231,0.5866666666666667
37480,490351131071032_2,0.1567083491252103,31.0,31.0,0.47692307692307695,0.41333333333333333
37481,490351134102015_0,1.0,9.0,9.0,1.0,1.0
37482,490490002042001_0,1.0,14.0,14.0,1.0,1.0
37483,490351135252062_1,0.31460384809769076,0.0,0.0,0.31460384809769076,0.31460384809769076
37484,490351135252062_2,0.6853961519023092,0.0,0.0,0.6853961519023092,0.6853961519023092
37485,490490004001022_0,1.0,2.0,2.0,1.0,1.0
37486,490351139071023_1,0.7323356769061578,0.0,0.0,0.7323356769061578,0.7323356769061578
37487,490351139071023_2,0.2676643230938422,0.0,0.0,0.2676643230938422,0.2676643230938422
37488,490351138032022_0,1.0,22.0,22.0,1.0,1.0
37489,490351139063015_0,1.0,21.0,22.0,1.0,1.0
37490,490490002033012_0,1.0,59.0,91.0,1.0,1.0
37491,490351135054012_0,1.0,0.0,0.0,1.0,1.0
37492,490351145003018_1,0.6821584791744592,1.0,1.0,1.0,1.0
37493,490351145003018_2,0.31784152082554074,0.0,0.0,0.0,0.0
37494,490351135152017_0,1.0,0.0,0.0,1.0,1.0
37495,490351139061133_0,1.0,0.0,0.0,1.0,1.0
37496,490351131072078_1,0.4504841040301835,0.0,0.0,0.4504841040301835,0.4504841040301835
37497,490351131072078_2,0.5495158959698165,0.0,0.0,0.5495158959698165,0.5495158959698165
37498,490351135342005_0,1.0,5.0,5.0,1.0,1.0
37499,490490005041001_0,1.0,63.0,68.0,1.0,1.0
37500,490351131073077_0,1.0,16.0,16.0,1.0,1.0
37501,490351139061153_1,0.4710692935278111,0.0,0.0,0.4710692935278111,0.4710692935278111
37502,490351139061153_2,0.5289307064721889,0.0,0.0,0.5289307064721889,0.5289307064721889
37503,490351133083011_0,1.0,4.0,4.0,1.0,1.0
37504,490351145003244_1,0.6930619567600729,46.0,167.0,0.4791666666666667,0.7695852534562212
37505,490351145003244_2,0.306938043239927,50.0,50.0,0.5208333333333334,0.2304147465437788
37506,490351143003038_0,1.0,0.0,0.0,1.0,1.0
37507,490490001033003_0,1.0,4.0,4.0,1.0,1.0
37508,490351135153021_0,1.0,0.0,0.0,1.0,1.0
37509,490351145003143_0,1.0,0.0,0.0,1.0,1.0
37510,490490002033038_0,1.0,0.0,0.0,1.0,1.0
37511,490490002032003_0,1.0,17.0,31.0,1.0,1.0
37512,490351130191033_0,1.0,62.0,153.0,1.0,1.0
37513,490351135092000_0,1.0,70.0,70.0,1.0,1.0
37514,490351131072057_0,1.0,28.0,29.0,1.0,1.0
37515,490490001024000_0,1.0,17.0,17.0,1.0,1.0
37516,490351131071025_0,1.0,24.0,32.0,1.0,1.0
37517,490351134072051_0,1.0,100.0,141.0,1.0,1.0
37518,490351147002026_0,1.0,22.0,22.0,1.0,1.0
37519,490351145003163_1,0.6464599670227392,0.0,0.0,0.6464599670227392,0.6464599670227392
37520,490351145003163_2,0.3535400329772608,0.0,0.0,0.3535400329772608,0.3535400329772608
37521,490490001042010_0,1.0,20.0,29.0,1.0,1.0
37522,490490001041021_0,1.0,16.0,16.0,1.0,1.0
37523,490351135213019_0,1.0,14.0,14.0,1.0,1.0
37524,490351133051007_0,1.0,1.0,1.0,1.0,1.0
37525,490351130173009_0,1.0,26.0,28.0,1.0,1.0
37526,490351134104010_0,1.0,36.0,36.0,1.0,1.0
37527,490351151061032_0,1.0,0.0,0.0,1.0,1.0
37528,490351151061104_1,0.8670843396461613,0.0,0.0,0.8670843396461613,0.8670843396461613
37529,490351151061104_2,0.13291566035383864,0.0,0.0,0.13291566035383864,0.13291566035383864
37530,490351135262012_0,1.0,8.0,8.0,1.0,1.0
37531,490351130162014_0,1.0,0.0,0.0,1.0,1.0
37532,490351133054005_1,0.6298564073512504,0.0,0.0,0.0,0.0
37533,490351133054005_2,0.3701435926487496,50.0,50.0,1.0,1.0
37534,490351139051012_0,1.0,24.0,24.0,1.0,1.0
37535,490490005053030_0,1.0,0.0,0.0,1.0,1.0
37536,490351130162034_0,1.0,7.0,7.0,1.0,1.0
37537,490351130161030_0,1.0,18.0,29.0,1.0,1.0
37538,490351139071036_1,0.21679382302759262,0.0,0.0,0.21679382302759262,0.21679382302759262
37539,490351139071036_2,0.7832061769724074,0.0,0.0,0.7832061769724074,0.7832061769724074
37540,490351139071154_1,0.7763025652641602,0.0,0.0,0.7763025652641602,0.7763025652641602
37541,490351139071154_2,0.22369743473583967,0.0,0.0,0.22369743473583967,0.22369743473583967
37542,490351135261031_0,1.0,15.0,15.0,1.0,1.0
37543,490490001042015_0,1.0,16.0,31.0,1.0,1.0
37544,490351134072037_0,1.0,18.0,25.0,1.0,1.0
37545,490351130161021_0,1.0,0.0,0.0,1.0,1.0
37546,490351139061231_1,0.04512090466753521,0.0,0.0,0.04512090466753521,0.04512090466753521
37547,490351139061231_2,0.9548790953324647,0.0,0.0,0.9548790953324647,0.9548790953324647
37548,490351130201075_0,1.0,0.0,0.0,1.0,1.0
37549,490351135133006_0,1.0,6.0,6.0,1.0,1.0
37550,490351146002010_0,1.0,26.0,26.0,1.0,1.0
37551,490490002045025_0,1.0,0.0,0.0,1.0,1.0
37552,490351131052018_0,1.0,0.0,0.0,1.0,1.0
37553,490490001032020_0,1.0,14.0,14.0,1.0,1.0
37554,490490005052016_0,1.0,0.0,0.0,1.0,1.0
37555,490351137013005_0,1.0,26.0,26.0,1.0,1.0
37556,490490002052014_0,1.0,2.0,2.0,1.0,1.0
37557,490351134072003_1,0.4884399302295287,0.0,0.0,0.4884399302295287,0.4884399302295287
37558,490351134072003_2,0.5115600697704713,0.0,0.0,0.5115600697704713,0.5115600697704713
37559,490351151061060_0,1.0,24.0,24.0,1.0,1.0
37560,490351139061115_0,1.0,0.0,0.0,1.0,1.0
37561,490351145003149_0,1.0,0.0,0.0,1.0,1.0
37562,490351151061023_0,1.0,0.0,0.0,1.0,1.0
37563,490351134103003_1,0.2993515500650445,7.0,7.0,0.25925925925925924,0.25925925925925924
37564,490351134103003_2,0.7006484499349556,20.0,20.0,0.7407407407407407,0.7407407407407407
37565,490351138021012_0,1.0,0.0,0.0,1.0,1.0
37566,490490002031010_0,1.0,17.0,17.0,1.0,1.0
37567,490351145003119_0,1.0,0.0,0.0,1.0,1.0
37568,490351131072089_0,1.0,8.0,8.0,1.0,1.0
37569,490490002044013_0,1.0,27.0,34.0,1.0,1.0
37570,490351131051094_0,1.0,0.0,0.0,1.0,1.0
37571,490351143002052_0,1.0,21.0,21.0,1.0,1.0
37572,490490002031001_0,1.0,11.0,11.0,1.0,1.0
37573,490351139061100_0,1.0,0.0,0.0,1.0,1.0
37574,490351139032008_0,1.0,74.0,75.0,1.0,1.0
37575,490490002051024_0,1.0,5.0,5.0,1.0,1.0
37576,490351143002000_0,1.0,0.0,0.0,1.0,1.0
37577,490351133061005_0,1.0,0.0,0.0,1.0,1.0
37578,490351135252081_1,0.9646541857145292,0.0,0.0,0.9646541857145292,0.9646541857145292
37579,490351135252081_2,0.03534581428547078,0.0,0.0,0.03534581428547078,0.03534581428547078
37580,490351131073072_0,1.0,13.0,13.0,1.0,1.0
37581,490351138023013_0,1.0,30.0,30.0,1.0,1.0
37582,490351133053004_0,1.0,0.0,0.0,1.0,1.0
37583,490351134121025_0,1.0,28.0,28.0,1.0,1.0
37584,490351134101009_0,1.0,12.0,12.0,1.0,1.0
37585,490351139031027_0,1.0,44.0,44.0,1.0,1.0
37586,490490005071021_0,1.0,0.0,0.0,1.0,1.0
37587,490490002052001_0,1.0,0.0,0.0,1.0,1.0
37588,490351131071062_1,0.6241941708953392,8.0,13.0,1.0,0.22033898305084745
37589,490351131071062_2,0.37580582910466076,0.0,46.0,0.0,0.7796610169491526
37590,490351137012008_0,1.0,16.0,16.0,1.0,1.0
37591,490490005082003_0,1.0,34.0,38.0,1.0,1.0
37592,490351151061066_0,1.0,29.0,29.0,1.0,1.0
37593,490351135052008_0,1.0,77.0,77.0,1.0,1.0
37594,490351152092029_0,1.0,13.0,13.0,1.0,1.0
37595,490351135261000_0,1.0,9.0,9.0,1.0,1.0
37596,490351136002000_0,1.0,33.0,33.0,1.0,1.0
37597,490490001031031_0,1.0,0.0,0.0,1.0,1.0
37598,490351134132005_0,1.0,25.0,25.0,1.0,1.0
37599,490351140001062_0,1.0,31.0,31.0,1.0,1.0
37600,490351152092015_0,1.0,0.0,0.0,1.0,1.0
37601,490351131073065_0,1.0,4.0,4.0,1.0,1.0
37602,490351146002003_0,1.0,0.0,0.0,1.0,1.0
37603,490490001034017_0,1.0,1.0,1.0,1.0,1.0
37604,490351135391000_0,1.0,12.0,12.0,1.0,1.0
37605,490351143003004_0,1.0,0.0,0.0,1.0,1.0
37606,490351143004003_0,1.0,15.0,15.0,1.0,1.0
37607,490351133074030_0,1.0,0.0,0.0,1.0,1.0
37608,490351147001039_0,1.0,0.0,0.0,1.0,1.0
37609,490351131072067_1,0.4866048240234418,7.0,7.0,0.4666666666666667,0.4666666666666667
37610,490351131072067_2,0.5133951759765583,8.0,8.0,0.5333333333333333,0.5333333333333333
37611,490351143004052_1,0.9707643771935225,28.0,115.0,1.0,1.0
37612,490351143004052_2,0.029235622806477488,0.0,0.0,0.0,0.0
37613,490351140001017_0,1.0,80.0,80.0,1.0,1.0
37614,490351135281015_0,1.0,38.0,38.0,1.0,1.0
37615,490490001024012_0,1.0,46.0,46.0,1.0,1.0
37616,490351139044000_0,1.0,112.0,112.0,1.0,1.0
37617,490351147001020_0,1.0,0.0,0.0,1.0,1.0
37618,490351139061076_0,1.0,0.0,0.0,1.0,1.0
37619,490351145002013_0,1.0,23.0,23.0,1.0,1.0
37620,490490002032009_0,1.0,34.0,34.0,1.0,1.0
37621,490351147002013_0,1.0,13.0,13.0,1.0,1.0
37622,490490004001003_0,1.0,0.0,0.0,1.0,1.0
37623,490351134091007_1,0.15255699143448032,0.0,0.0,0.0,0.0
37624,490351134091007_2,0.8474430085655198,12.0,12.0,1.0,1.0
37625,490351139061150_0,1.0,0.0,0.0,1.0,1.0
37626,490351135091002_0,1.0,0.0,0.0,1.0,1.0
37627,490351139052015_0,1.0,16.0,16.0,1.0,1.0
37628,490351130172008_1,0.5597519233064634,29.0,29.0,0.5576923076923077,0.5576923076923077
37629,490351130172008_2,0.44024807669353666,23.0,23.0,0.4423076923076923,0.4423076923076923
37630,490351135133001_0,1.0,53.0,53.0,1.0,1.0
37631,490351130173000_0,1.0,19.0,19.0,1.0,1.0
37632,490490005072001_0,1.0,19.0,45.0,1.0,1.0
37633,490490002062014_0,1.0,36.0,36.0,1.0,1.0
37634,490490001022014_0,1.0,3.0,4.0,1.0,1.0
37635,490351141001002_0,1.0,0.0,211.0,1.0,1.0
37636,490351131051046_0,1.0,0.0,0.0,1.0,1.0
37637,490490005061015_0,1.0,24.0,24.0,1.0,1.0
37638,490351135391017_0,1.0,0.0,0.0,1.0,1.0
37639,490490005042000_0,1.0,18.0,18.0,1.0,1.0
37640,490351131051001_1,0.5677006431372886,0.0,0.0,0.5677006431372886,0.5677006431372886
37641,490351131051001_2,0.4322993568627115,0.0,0.0,0.4322993568627115,0.4322993568627115
37642,490351131022000_0,1.0,0.0,0.0,1.0,1.0
37643,490490004002018_0,1.0,42.0,42.0,1.0,1.0
37644,490351135332001_1,0.9662484056012709,73.0,74.0,1.0,1.0
37645,490351135332001_2,0.03375159439872907,0.0,0.0,0.0,0.0
37646,490351131052085_1,0.9984038232121156,0.0,0.0,0.9984038232121156,0.9984038232121156
37647,490351131052085_2,0.0015961767878844523,0.0,0.0,0.0015961767878844523,0.0015961767878844523
37648,490351135112004_0,1.0,17.0,17.0,1.0,1.0
37649,490351135341021_1,0.911976772772345,0.0,0.0,0.911976772772345,0.911976772772345
37650,490351135341021_2,0.088023227227655,0.0,0.0,0.088023227227655,0.088023227227655
37651,490351146001016_1,0.016228501947125377,0.0,0.0,0.0,0.0
37652,490351146001016_2,0.9837714980528747,45.0,53.0,1.0,1.0
37653,490351145003253_0,1.0,0.0,0.0,1.0,1.0
37654,490351135051002_0,1.0,19.0,19.0,1.0,1.0
37655,490351135222017_0,1.0,0.0,0.0,1.0,1.0
37656,490351140001078_0,1.0,39.0,103.0,1.0,1.0
37657,490351139061214_0,1.0,9.0,9.0,1.0,1.0
37658,490351131073033_0,1.0,72.0,80.0,1.0,1.0
37659,490351133093014_0,1.0,16.0,16.0,1.0,1.0
37660,490490005082019_0,1.0,0.0,0.0,1.0,1.0
37661,490351145003062_0,1.0,0.0,0.0,1.0,1.0
37662,490351130191014_1,0.5300235316893348,0.0,0.0,0.5300235316893348,0.5300235316893348
37663,490351130191014_2,0.46997646831066514,0.0,0.0,0.46997646831066514,0.46997646831066514
37664,490351152091039_0,1.0,0.0,24.0,1.0,1.0
37665,490351135221001_0,1.0,46.0,46.0,1.0,1.0
37666,490351135321003_0,1.0,16.0,16.0,1.0,1.0
37667,490490005042012_0,1.0,18.0,18.0,1.0,1.0
37668,490351134121018_0,1.0,5.0,10.0,1.0,1.0
37669,490351135341000_0,1.0,41.0,41.0,1.0,1.0
37670,490351137011014_0,1.0,12.0,12.0,1.0,1.0
37671,490351131073053_0,1.0,9.0,9.0,1.0,1.0
37672,490351145003086_0,1.0,0.0,0.0,1.0,1.0
37673,490351139061027_1,0.9886029707001862,0.0,0.0,0.9886029707001862,0.9886029707001862
37674,490351139061027_2,0.011397029299813814,0.0,0.0,0.011397029299813814,0.011397029299813814
37675,490351145003092_0,1.0,0.0,0.0,1.0,1.0
37676,490351130162025_0,1.0,6.0,6.0,1.0,1.0
37677,490490001032044_1,0.44934521769744495,0.0,0.0,0.44934521769744495,0.44934521769744495
37678,490490001032044_2,0.550654782302555,0.0,0.0,0.550654782302555,0.550654782302555
37679,490351139071048_1,0.6245475037746071,0.0,0.0,0.6245475037746071,0.6245475037746071
37680,490351139071048_2,0.3754524962253928,0.0,0.0,0.3754524962253928,0.3754524962253928
37681,490351139071065_0,1.0,1.0,1.0,1.0,1.0
37682,490351143002011_0,1.0,0.0,0.0,1.0,1.0
37683,490351139061161_0,1.0,0.0,0.0,1.0,1.0
37684,490351145003098_0,1.0,0.0,0.0,1.0,1.0
37685,490490001021007_1,0.9442660658137157,0.0,0.0,0.9442660658137157,0.9442660658137157
37686,490490001021007_2,0.05573393418628426,0.0,0.0,0.05573393418628426,0.05573393418628426
37687,490351135251000_0,1.0,0.0,0.0,1.0,1.0
37688,490490005062014_0,1.0,73.0,134.0,1.0,1.0
37689,490351135341053_0,1.0,19.0,19.0,1.0,1.0
37690,490490001031018_0,1.0,2.0,2.0,1.0,1.0
37691,490351131073006_0,1.0,0.0,0.0,1.0,1.0
37692,490351134072014_0,1.0,0.0,0.0,1.0,1.0
37693,490351131072032_0,1.0,29.0,29.0,1.0,1.0
37694,490351145003130_0,1.0,0.0,0.0,1.0,1.0
37695,490351131073019_0,1.0,0.0,130.0,1.0,1.0
37696,490351130201022_0,1.0,7.0,7.0,1.0,1.0
37697,490490002061005_0,1.0,0.0,32.0,1.0,1.0
37698,490351135341007_1,0.05183902088152726,0.0,0.0,0.05183902088152726,0.05183902088152726
37699,490351135341007_2,0.9481609791184727,0.0,0.0,0.9481609791184727,0.9481609791184727
37700,490351142001001_0,1.0,0.0,0.0,1.0,1.0
37701,490351141001018_0,1.0,0.0,0.0,1.0,1.0
37702,490351145003260_0,1.0,0.0,0.0,1.0,1.0
37703,490351135214008_0,1.0,28.0,28.0,1.0,1.0
37704,490490002051002_0,1.0,3.0,3.0,1.0,1.0
37705,490351140001072_0,1.0,0.0,0.0,1.0,1.0
37706,490490005043001_0,1.0,10.0,11.0,1.0,1.0
37707,490351131081022_0,1.0,13.0,13.0,1.0,1.0
37708,490351134072029_0,1.0,5.0,5.0,1.0,1.0
37709,490351135262007_0,1.0,26.0,26.0,1.0,1.0
37710,490490002051009_0,1.0,3.0,3.0,1.0,1.0
37711,490351135222009_0,1.0,7.0,7.0,1.0,1.0
37712,490351130174009_0,1.0,36.0,36.0,1.0,1.0
37713,490351131013032_0,1.0,0.0,0.0,1.0,1.0
37714,490490005071054_0,1.0,0.0,0.0,1.0,1.0
37715,490490005083003_0,1.0,21.0,21.0,1.0,1.0
37716,490351138033000_0,1.0,73.0,73.0,1.0,1.0
37717,490351130191057_0,1.0,0.0,0.0,1.0,1.0
37718,490351135331001_0,1.0,0.0,0.0,1.0,1.0
37719,490351130201000_0,1.0,22.0,22.0,1.0,1.0
37720,490351139061092_0,1.0,0.0,0.0,1.0,1.0
37721,490351139061009_0,1.0,0.0,0.0,1.0,1.0
37722,490351139061088_0,1.0,0.0,0.0,1.0,1.0
37723,490351135351003_0,1.0,34.0,34.0,1.0,1.0
37724,490351137011000_0,1.0,19.0,19.0,1.0,1.0
37725,490490002044006_0,1.0,19.0,20.0,1.0,1.0
37726,490351139061109_0,1.0,0.0,0.0,1.0,1.0
37727,490351131052056_0,1.0,17.0,17.0,1.0,1.0
37728,490351139071109_1,0.48678398825087,0.0,0.0,0.48678398825087,0.0
37729,490351139071109_2,0.51321601174913,0.0,5.0,0.51321601174913,1.0
37730,490351143004032_0,1.0,42.0,93.0,1.0,1.0
37731,490351135052016_0,1.0,53.0,53.0,1.0,1.0
37732,490351133103008_0,1.0,22.0,22.0,1.0,1.0
37733,490351134073019_0,1.0,49.0,49.0,1.0,1.0
37734,490490002031017_0,1.0,54.0,54.0,1.0,1.0
37735,490351131022031_0,1.0,7.0,7.0,1.0,1.0
37736,490351152091025_1,0.8907202001248044,0.0,0.0,0.8907202001248044,0.8907202001248044
37737,490351152091025_2,0.10927979987519564,0.0,0.0,0.10927979987519564,0.10927979987519564
37738,490490001021016_0,1.0,1.0,1.0,1.0,1.0
37739,490351134093009_0,1.0,44.0,44.0,1.0,1.0
37740,490351130173020_0,1.0,24.0,25.0,1.0,1.0
37741,490351131022010_0,1.0,9.0,9.0,1.0,1.0
37742,490351151061147_0,1.0,0.0,0.0,1.0,1.0
37743,490351133082022_0,1.0,54.0,54.0,1.0,1.0
37744,490351151061089_0,1.0,14.0,131.0,1.0,1.0
37745,490351142002025_0,1.0,10.0,10.0,1.0,1.0
37746,490490002045013_0,1.0,0.0,300.0,1.0,1.0
37747,490351145003185_0,1.0,0.0,0.0,1.0,1.0
37748,490351135252070_0,1.0,17.0,18.0,1.0,1.0
37749,490490005053010_0,1.0,3.0,3.0,1.0,1.0
37750,490351135153033_0,1.0,0.0,0.0,1.0,1.0
37751,490351140001054_0,1.0,0.0,0.0,1.0,1.0
37752,490351152092036_1,0.37088803264278974,0.0,0.0,0.37088803264278974,0.37088803264278974
37753,490351152092036_2,0.6291119673572103,0.0,0.0,0.6291119673572103,0.6291119673572103
37754,490351139061138_1,0.9429095870040375,0.0,0.0,0.9429095870040375,0.9429095870040375
37755,490351139061138_2,0.05709041299596254,0.0,0.0,0.05709041299596254,0.05709041299596254
37756,490351141002011_0,1.0,0.0,0.0,1.0,1.0
37757,490490001023005_0,1.0,0.0,0.0,1.0,1.0
37758,490351139071128_1,0.08773226141910964,0.0,0.0,0.08773226141910964,0.08773226141910964
37759,490351139071128_2,0.9122677385808903,0.0,0.0,0.9122677385808903,0.9122677385808903
37760,490490002042018_0,1.0,106.0,132.0,1.0,1.0
37761,490490001051012_0,1.0,23.0,23.0,1.0,1.0
37762,490490002041014_0,1.0,2.0,6.0,1.0,1.0
37763,490351139031010_0,1.0,0.0,0.0,1.0,1.0
37764,490351139061032_1,0.9564670713371116,0.0,0.0,0.9564670713371116,0.9564670713371116
37765,490351139061032_2,0.043532928662888395,0.0,0.0,0.043532928662888395,0.043532928662888395
37766,490351137021010_0,1.0,26.0,26.0,1.0,1.0
37767,490351135331027_0,1.0,23.0,23.0,1.0,1.0
37768,490351152091031_0,1.0,0.0,18.0,1.0,1.0
37769,490351134111018_0,1.0,19.0,19.0,1.0,1.0
